площа	окружність	дов. головної осі	дфаметр Фарета
8207.5	103138.49	106.0505142211914	102.22579695660899
8654	108749.37	123.60774993896484	104.96959093060285
9936.5	124865.74	134.1587371826172	112.47908577269351
9274.5	116546.8	146.01609802246094	108.66765920754099
7704	96811.32	121.21459197998047	99.04058487630056
7184.5	90283.09	106.80882263183594	95.64303168108891
10479	131683	148.7816162109375	115.50877537780309
7081	88982.47	101.99492645263672	94.95161513249623
8885	111652.2	140.9052276611328	106.36133392813349
7045.5	88536.36	130.43472290039062	94.71330008204544
9660.5	121397.42	133.96755981445312	110.90595395159828
10260	128930.96	136.9864044189453	114.29539679699603
13152.5	165279.19	145.71363830566406	129.4074306681391
14571	183104.59	144.848388671875	136.20709748884622
9313	117030.61	140.51687622070312	108.8929744295681
7.5	94.25	4.3329925537109375	3.0901936161855166
6731	84584.24	122.66807556152344	92.57524169891418
8002.5	100562.38	110.40753173828125	100.94106922726318
8512.5	106971.23	108.13490295410156	104.10788454559085
9249	116226.36	130.8087158203125	108.51816690884306
6441.5	80946.28	103.46851348876953	90.56253379522654
6147.5	77251.76	115.64724731445312	88.47169095964773
12075	151738.93	156.828125	123.99341717477219
7434	93418.4	131.47640991210938	97.28958205050117
0	0	0	0
0	0	0	0
9772	122798.57	154.47061157226562	111.54414745360695
7338.5	92218.31	116.87033081054688	96.66265255536386
8130	102164.59	135.52723693847656	101.74201442224776
8369	105167.96	142.34751892089844	103.22665232336355
8356	105004.59	112.31709289550781	103.14644751908337
6032	75800.35	94.01325225830078	87.63664150252737
7137	89686.19	115.97523498535156	95.32633755041078
10385	130501.76	136.8375244140625	114.98953288049597
11728.5	147384.68	138.1080322265625	122.20143207191295
12277	154277.33	136.56246948242188	125.02624480769464
6231.5	78307.34	99.07920837402344	89.07408277954461
10994	138154.68	132.54566955566406	118.31312503191849
7917	99487.96	130.30303955078125	100.40038583426004
15965	200622.11	168.0908660888672	142.57373296542696
18998	238735.91	169.12393188476562	155.52814816257094
9374	117797.16	142.27255249023438	109.2490159788518
8811	110722.29	127.64391326904297	105.91748499969927
16784	210913.96	157.8128204345703	146.18499416436345
15107.5	189846.44	148.60739135742188	138.69198398640953
12254	153988.31	133.48171997070312	124.90907645637559
9757.5	122616.36	119.89952087402344	111.46136037996912
8953.5	112513	112.9824447631836	106.7705496088986
11537	144978.22	142.0385284423828	121.1996890573964
12237	153774.68	134.37338256835938	124.82240307302285
9532	119782.64	126.89469146728516	110.16587194052235
11769	147893.62	130.65199279785156	122.41223877532887
16061	201828.48	163.8164520263672	143.00174938787094
11279	141736.09	129.13568115234375	119.83684251960204
9240.5	116119.55	124.42852783203125	108.46829035771363
10781	135478.04	127.69273376464844	117.16140803092881
8767	110169.37	117.16122436523438	105.65269087294072
12292	154465.83	143.44952392578125	125.10259982863913
9612.5	120794.24	124.685791015625	110.63008236355405
11717.5	147246.45	129.53428649902344	122.14411310183668
13651.5	171549.81	153.1464080810547	131.83940854293937
13547	170236.62	145.7472381591797	131.33383460680363
10911	137111.67	125.41939544677734	117.86567215523509
10262	128956.1	153.4482421875	114.30653615639064
11854.5	148968.04	136.0012969970703	122.85608728533961
11289	141861.76	130.75717163085938	119.88995462721326
7080	88969.9	101.69168853759766	94.9449102202164
10260	128930.96	140.81655883789062	114.29539679699603
9291	116754.15	130.4474334716797	108.76428002857554
8741	109842.65	131.5107879638672	105.49590921230102
