

площа	окружність	дов. головної осі	дфаметр Фарета
4601.5	57824.15	105.33172607421875	76.5428753385895
4220	53030.08	81.54915618896484	73.301233814871
3926	49335.57	76.50680541992188	70.70175706890352
6027	75737.52	96.66477966308594	87.60031242021243
3369.5	42342.39	79.35218048095703	65.49947057789956
3202.5	40243.8	72.86531829833984	63.855693888754814
4412	55442.83	79.82228088378906	74.95020261061032
2439.5	30655.66	62.3104133605957	55.73210806511296
2914.5	36624.69	66.66685485839844	60.916801074339354
5799.5	72878.67	100.08580780029297	85.93109297391473
3050.5	38333.71	66.39888763427734	62.32188404737628
2840.5	35694.78	74.89405822753906	60.13848124803477
4111	51660.35	96.2313003540039	72.34837778697083
2687.5	33772.12	69.29369354248047	58.49642105698219
2253	28312.03	65.93812561035156	53.559394080668255
3096	38905.48	78.00151824951172	62.7849474834539
3273	41129.73	83.95227813720703	64.55472895085369
2437	30624.25	59.72770690917969	55.70354360828036
2486	31240	61.60136795043945	56.260763487635096
7936	99726.72	109.60862731933594	100.52078902902748
2382.5	29939.38	62.72705841064453	55.077156928544575
3460	43479.64	98.05549621582031	66.373253836042
2164	27193.63	62.270843505859375	52.49085991681687
2351	29543.54	62.807193756103516	54.71184670318091
8727	109666.72	144.42230224609375	105.4113917321262
2071	26024.95	62.326171875	51.35055108902456
2368	29757.17	59.98204803466797	54.90930014062158
5212	65495.92	108.6461181640625	81.46241162130954
6830	85828.31	113.81922912597656	93.25355805834522
6124	76956.45	109.0772476196289	88.3024290263758
1809	22732.56	52.850948333740234	47.99260710178089
2018	25358.94	64.1751480102539	50.689223719401724
4342	54563.18	78.70344543457031	74.35325213627227
1674.5	21042.39	48.621707916259766	46.174014528293185
3340.5	41977.96	74.90061950683594	65.21699701142188
3265	41029.2	82.3193588256836	64.47578703327557
2244.5	28205.22	64.65325927734375	53.458265573791984
4260	53532.74	81.98318481445312	73.64781368494107
4917.5	61795.13	93.48698425292969	79.12746338178144
8416	105758.58	113.40755462646484	103.51610506820245
5166	64917.87	91.75054168701172	81.10212998498776
4098	51496.99	95.02486419677734	72.23389546691149
3266.5	41048.05	77.65106964111328	64.49059600342835
2777	34896.81	75.99723052978516	59.4624773763215
2660	33426.55	61.813533782958984	58.196367489694175
2673	33589.91	62.74692916870117	58.33840332985717
2848.5	35795.31	67.3138656616211	60.22310888004796
3392	42625.13	74.02482604980469	65.71779466584124
3059	38440.53	70.53248596191406	62.40865138219911
3727	46834.86	70.94313049316406	68.88660089761979
3262	40991.5	70.00938415527344	64.44615888418875
