площа	окружність	дов. головної осі	дфаметр Фарета
7198.5	90459.02	121.6667251586914	95.7361732198236
9119	114592.73	127.79397583007812	107.75282552415945
7067	88806.54	96.11686706542969	94.85770323301843
11238.5	141227.16	123.96855926513672	119.621497330146
9376.5	117828.57	139.46597290039062	109.26358309706511
11613.5	145939.55	123.68334197998047	121.60085301009123
8334	104728.13	148.5166778564453	103.0105740486036
9231.5	116006.45	126.118896484375	108.41545488177714
4312	54186.19	83.19781494140625	74.09594399761718
7769	97628.13	117.250732421875	99.45751868535369
6244	78464.42	92.6559066772461	89.16337654736027
8384	105356.45	116.8249282836914	103.31911896188238
11139	139976.8	132.14662170410156	119.09078591060258
6752	84848.13	103.94194793701172	92.71954166221822
8866.5	111419.73	123.66082763671875	106.25054552045519
11676	146724.94	141.7465057373047	121.92762166272153
9511.5	119525.03	125.24583435058594	110.04734403768452
14200.5	178448.75	186.66561889648438	134.4642634866665
6646.5	83522.38	104.13221740722656	91.99231834279567
5562	69894.15	97.1224594116211	84.15318382460033
3810.5	47884.16	80.80306243896484	69.65399690766739
10426	131016.98	130.9542694091797	115.21629873159789
8825.5	110904.5	122.4867935180664	106.00460179662097
10501	131959.46	141.7649383544922	115.62996350109233
6973	87625.3	104.55937194824219	94.22472788731359
7613	95667.78	114.03594970703125	98.45391131930104
15209	191121.93	160.68067932128906	139.15710630750084
9394	118048.49	134.552490234375	109.36549859641349
8497.5	106782.73	132.16517639160156	104.01611909404737
7717	96974.68	152.45535278320312	99.1241119340862
9045	113662.82	123.32516479492188	107.31473189702123
5919	74380.35	95.82190704345703	86.81189357045167
6295.5	79111.59	124.3725814819336	89.53032756491075
7644.5	96063.62	125.2674331665039	98.65738542921129
10033.5	126084.68	131.1890106201172	113.02676219418238
13542.5	170180.07	152.30300903320312	131.31201976428486
7339	92224.59	122.44744873046875	96.66594549690889
17658	221896.97	193.38153076171875	149.94286872316903
11946	150117.86	156.3944091796875	123.32931363388938
6455	81115.92	104.74844360351562	90.65738393129087
10019	125902.47	132.0450897216797	112.94506186063026
9225	115924.77	137.56826782226562	108.3772799076535
6137	77119.82	119.61172485351562	88.39610334194428
11666	146599.28	154.43893432617188	121.87539755373275
6983	87750.97	110.29804229736328	94.29226766223009
7802	98042.82	116.4538345336914	99.66852526261106
8038.5	101014.77	118.57808685302734	101.16786090628587
4872.5	61229.64	99.8754653930664	78.76458393035591
7373	92651.85	113.0150146484375	96.88960296818414
11155	140177.86	129.03919982910156	119.17628590252652
8708	109427.96	137.18406677246094	105.29658093002733
6899	86695.39	109.31038665771484	93.72342086761391
12164	152857.33	136.3842315673828	124.44953122514572
8366.5	105136.54	113.15038299560547	103.211233162998
9221	115874.5	126.41985321044922	108.35378093081448
7678	96484.59	99.01809692382812	98.87331907282459
7564	95052.03	124.05220031738281	98.13655749198038
3873.5	48675.84	88.55072784423828	70.22744033874261
6148.5	77264.33	96.8374252319336	88.4788864125456
6642.5	83472.12	108.13787078857422	91.96463274489449
7810	98143.35	109.17216491699219	99.71961113232251
9045	113662.82	131.78860473632812	107.31473189702123
8610.5	108202.73	111.14306640625	104.70543968649442
11129	139851.14	139.8867645263672	119.0373172301763
4868.5	61179.38	101.56344604492188	78.73224703730448
6451	81065.66	116.79438018798828	90.62929053615358
6921	86971.85	116.0750503540039	93.87273773099442
13296.5	167088.75	131.82542419433594	130.1139101194453
5835	73324.77	88.8763656616211	86.19369317722541
8946	112418.75	125.39227294921875	106.72582146416472
7066	88793.97	122.7765884399414	94.85099168220994
6684	83993.62	95.4267578125	92.25146674720044
14770	185605.29	176.55831909179688	137.13405148152793
9328	117219.11	127.9764633178711	108.98063347810746
5453	68524.42	96.88701629638672	83.32451762501144
9045	113662.82	131.78860473632812	107.31473189702123
7137.5	89692.47	112.04965209960938	95.32967665185497
13820	173667.24	132.6743927001953	132.65055788891334
9310.5	116999.19	134.2119598388672	108.87835772667005
8157.5	102510.17	105.34333801269531	101.91394205984327
6241.5	78433	114.65315246582031	89.14552494917801
8060	101284.95	136.9996795654297	101.30306377679509
7697.5	96729.64	116.06536102294922	98.9987949199328
10336	129886.01	141.2799072265625	114.71793205241559
11746.5	147610.87	150.6048126220703	122.29516880168075
10373.5	130357.25	149.8336639404297	114.92584747266478
11676.5	146731.23	150.14183044433594	121.93023228100621
5294.5	66532.65	106.12777709960938	82.10460869890507
8105.5	101856.72	125.6095962524414	101.58859744012052
8762.5	110112.82	123.98135375976562	105.62557223864808
10737	134925.12	150.3105926513672	116.92208085653215
9718	122119.99	130.4897003173828	111.23552443233372
8713	109490.79	132.30953979492188	105.32680643253869
6806.5	85533	109.23038482666016	93.09299093508535
10234.5	128610.52	134.014892578125	114.15327468185932
5071	63724.07	94.32192993164062	80.35295720352805
7144.5	89780.43	111.98240661621094	95.37641179746893
9802	123175.56	131.0234375	111.71523628178059
5909	74254.68	101.70423126220703	86.73852932716854
8180.5	102799.19	124.56141662597656	102.05751366609907
8124	102089.19	131.2743377685547	101.70446431415124
9034	113524.59	125.8846664428711	107.24945709483784
10060.5	126423.97	146.39114379882812	113.17873669469944
6378	80148.31	92.56746673583984	90.11504766863783
7183	90264.24	123.31256103515625	95.6330468500961
5518.5	69347.52	98.72208404541016	83.8234598881542
9837	123615.39	114.96125793457031	111.91450934333669
9015.5	113292.11	124.58523559570312	107.13958706080521
13348.5	167742.2	147.05020141601562	130.36808682686618
11788.5	148138.66	154.34420776367188	122.51360893023462
4805	60381.41	88.22856140136719	78.21710818262497
9910	124532.73	126.63562774658203	112.32899843017147
6297.5	79136.72	112.94623565673828	89.54454775679918
6865.5	86274.42	119.99465942382812	93.4955939837769
8999	113084.77	134.75570678710938	107.04149972357324
4341.5	54556.9	83.93416595458984	74.3489709644169
7427	93330.43	122.19393157958984	97.24376637475562
5219	65583.89	102.51737976074219	81.517097494776
7838	98495.21	125.60176849365234	99.89820594802595
9896.5	124363.09	128.48521423339844	112.25246168557524
5525	69429.2	105.36993408203125	83.87281135541943
5409	67971.5	95.05596923828125	82.98766593580335
9782	122924.24	129.68057250976562	111.60120620584422
6167.5	77503.09	100.6751937866211	88.61548900815318
8187	102880.88	118.68152618408203	102.09805165989593
8610.5	108202.73	122.59906005859375	104.70543968649442
11452	143910.08	140.49078369140625	120.7523882426641
5321.5	66871.94	99.0843734741211	82.31369410558713
7703	96798.75	118.3929672241211	99.03415680004025
6799	85438.75	112.2149429321289	93.04168777840593
11495.5	144456.71	156.22406005859375	120.98150762204554
5181.5	65112.65	102.19937133789062	81.22370775238745
3369	42336.1	75.36040496826172	65.49461066540333
4412.5	55449.11	75.99900817871094	74.9544494419371
4821.5	60588.76	93.9525146484375	78.35128885309155
7661	96270.97	126.29928588867188	98.76379980648822
9464	118928.13	138.09776306152344	109.77221438676355
7834	98444.95	114.30525970458984	99.87271195604566
5714.5	71810.52	101.50277709960938	85.2990467613155
5412.5	68015.48	98.9493408203125	83.01451099584378
7258	91206.72	109.90697479248047	96.13101796864429
5700.5	71634.6	98.97521209716797	85.19449527265711
5927	74480.88	101.03474426269531	86.87054035543528
6098	76629.73	103.58565521240234	88.11478164187336
10030.5	126046.98	131.46812438964844	113.00986352290693
5695	71565.48	106.24249267578125	85.15338635231574
9013	113260.7	122.62527465820312	107.12473111610606
5018.5	63064.33	92.89372253417969	79.93592843805227
6810	85576.98	106.70413970947266	93.11692273505636
6304	79218.4	102.66547393798828	89.59074779245046
8285	104112.38	138.77880859375	102.70730075379659
4529	56913.09	87.98128509521484	75.93748677764857
3841	48267.43	84.74263000488281	69.9322035354797
6643.5	83484.68	102.28270721435547	91.9715549256837
7493	94159.82	112.18023681640625	97.67488883382758
3225	40526.55	70.32586669921875	64.07961869245868
3979.5	50007.87	79.73213195800781	71.18185701619184
4525.5	56869.11	78.66558837890625	75.90813895557564
7763.5	97559.02	109.2309799194336	99.42230738396407
6283	78954.51	98.46614837646484	89.4414001431721
7951	99915.21	110.64039611816406	100.61574240738513
7758.5	97496.19	116.60356903076172	99.39028628506793
5534	69542.29	89.0366439819336	83.94109625543611
7305	91797.34	113.45687866210938	96.44176934446176
6660	83692.03	106.7306900024414	92.08569578352646
4484	56347.61	84.52680969238281	75.55928876446939
5454	68536.99	99.56987762451172	83.33215752028491
3507.5	44076.54	76.51639556884766	66.82729758982165
7624	95806.01	106.35533905029297	98.52501351971935
6804.5	85507.87	109.21546173095703	93.07931285817712
3707.5	46589.82	74.3666763305664	68.70615410649629
