площа	окружність	дов. головної осі	дфаметр Фарета
5471	68750.61	110.76084899902344	83.46192874146915
9222	115887.07	143.5114288330078	108.3596561527752
6669	83805.13	133.95675659179688	92.14789484214384
7759.5	97508.75	117.42585754394531	99.39669133010663
7419.5	93236.19	140.43722534179688	97.19465418510701
12610	158461.93	160.54624938964844	126.71049940360271
10696	134409.9	147.59359741210938	116.6986296855593
7571	95139.99	141.83541870117188	98.1819565561306
8373.5	105224.5	149.0816650390625	103.2544010095448
16947	212962.28	173.0302276611328	146.89312633553283
7393.5	92909.46	143.78094482421875	97.024206124036
8659	108812.2	149.47589111328125	104.99991056120845
10749	135075.92	155.959716796875	116.98740045987117
15156	190455.91	184.4508056640625	138.9144288402257
5033	63246.54	115.50760650634766	80.05132496500026
7494.5	94178.66	123.6060791015625	97.68466495831204
7367	92576.45	122.76873016357422	96.85017153347712
6631.5	83333.89	132.6648406982422	91.88845433954819
8306.5	104382.56	134.69366455078125	102.84047976522974
6150	77283.18	140.4625701904297	88.48967849484623
10041	126178.93	162.77813720703125	113.06899782294778
8605	108133.62	123.60082244873047	104.67199378270233
7248	91081.05	122.2711410522461	96.06477096334774
7748	97364.24	141.0242919921875	99.32300837473683
9955	125098.22	142.49095153808594	112.58374513151774
5485.5	68932.83	133.2846221923828	83.57245672256342
4093.5	51440.44	91.59368133544922	72.19422467464686
5893	74053.62	137.62010192871094	86.6210172944437
8218.5	103276.72	129.6380615234375	102.29427744701037
19884.5	249876	245.5388946533203	159.1154666501228
5230	65722.12	148.58648681640625	81.60295839591173
9104	114404.24	136.10389709472656	107.66416681175274
8257.5	103766.81	129.77574157714844	102.53670338298674
10340	129936.27	182.1962127685547	114.74012764748687
7360	92488.49	152.5148468017578	96.80414789279847
6528	82033.27	115.22632598876953	91.16856776340813
6771.5	85093.18	166.73150634765625	92.853333689072
10429.5	131060.96	145.80564880371094	115.23563611928117
8441.5	106079.02	162.91278076171875	103.67281040312294
7292.5	91640.26	133.1384735107422	96.35922052393936
11082	139260.52	168.75650024414062	118.78569204561244
8940.5	112349.64	183.7731475830078	106.69300890735401
