площа	окружність	дов. головної осі	дфаметр Фарета
11152	140140.17	141.21871948242188	119.16025932703627
7820	98269.02	121.62210845947266	99.78343168998035
8540	107316.81	114.71778869628906	104.27591146587159
13295	167069.9	151.8709259033203	130.10657073051303
8545.5	107385.92	117.37737274169922	104.30948436999549
12888	161955.38	149.01007080078125	128.09961456829907
8347	104891.5	107.19711303710938	103.09088456262465
7727.5	97106.63	112.8306884765625	99.19152474854376
14607	183556.98	155.4469451904297	136.37525446336122
6772	85099.46	101.01136016845703	92.85676171903972
20774	261053.78	192.45877075195312	162.63541527701852
11923	149828.84	129.8824462890625	123.21053157858441
17016.5	213835.65	149.1665496826172	147.19402403965282
7555.5	94945.21	114.5257568359375	98.08140180608413
8001	100543.53	116.79497528076172	100.93160851500404
14652.5	184128.75	157.20791625976562	136.58749001732176
15754	197970.6	156.61854553222656	141.62844272164315
7854.5	98702.56	103.89024353027344	100.0032999661628
9923.5	124702.38	142.2515106201172	112.4054830610117
15315	192453.97	154.80055236816406	139.6411960261692
3030.5	38082.39	72.71588134765625	62.117247526914056
13814	173591.84	153.14703369140625	132.62175941741813
6353	79834.15	98.24584197998047	89.93826120012821
6361.5	79940.97	103.10324096679688	89.99840756276045
17211	216279.8	170.96580505371094	148.0328538008941
6871	86343.53	126.87955474853516	93.53303647308422
9302	116892.38	131.131591796875	108.82864625238376
5575	70057.52	99.8445053100586	84.25147157111579
13025	163676.98	141.1832275390625	128.77866698399814
17815	223869.89	161.90536499023438	150.60797618139924
15612	196186.18	151.00608825683594	140.9887079606213
17872	224586.18	169.12820434570312	150.8487227108895
16512	207495.91	164.0909881591797	144.99562532251448
9977	125374.68	137.529052734375	112.70807840533313
14556	182916.09	141.89398193359375	136.1369707800384
15422.5	193804.85	158.89500427246094	140.1304280971055
13565	170462.82	174.86318969726562	131.42105776599305
9207	115698.57	125.95265197753906	108.27149434812767
10526	132273.62	123.96772003173828	115.76752328646546
6379	80160.88	114.34429168701172	90.1221119141446
14045	176494.68	163.52487182617188	133.7260236670685
14136.5	177644.5	157.88572692871094	134.16091392111426
18589	233596.26	168.21484375	153.84488908339443
8175	102730.08	129.28163146972656	102.02319970580199
9037	113562.29	129.7532958984375	107.26726325292198
6973	87625.3	108.98064422607422	94.22472788731359
16427.5	206434.05	172.3774871826172	144.62414259430162
9517	119594.15	125.1123046875	110.07915673389101
7716	96962.12	104.82258605957031	99.1176892748036
15329	192629.9	164.77928161621094	139.70500700134306
13057	164079.1	184.5607452392578	128.93676254508262
10790	135591.14	151.80067443847656	117.21030111595314
5672.5	71282.74	100.92375946044922	84.9850064276647
7233.5	90898.84	106.66297149658203	95.96863157741596
8376	105255.92	122.944091796875	103.26981372454259
9784.5	122955.65	123.42127990722656	111.61546633626183
6763	84986.36	98.83119201660156	92.79503780398986
6917	86921.59	95.76864624023438	93.84560688137256
7468	93845.66	104.68395233154297	97.51180913141852
13350	167761.05	158.97796630859375	130.3754114939409
7957	99990.61	104.36333465576172	100.65369867748373
11072	139134.86	129.74330139160156	118.73208597219086
15917	200018.92	168.7099609375	142.35924217819363
14992.5	188401.31	149.8674774169922	138.16310605383018
13188	165725.3	141.68777465820312	129.5819552096947
11172	140391.49	146.67420959472656	119.26706248491759
13501.5	169664.85	167.6941680908203	131.11309512494088
11452	143910.08	129.24293518066406	120.7523882426641
18545	233043.34	164.2369842529297	153.6627064616317
13331	167522.29	158.37649536132812	130.28260195000888
8372.5	105211.94	121.94730377197266	103.24823527932645
13496	169595.74	158.32379150390625	131.08638714887888
18416	231422.28	175.40701293945312	153.12733085848117
2	25.13	0	1.5957691216057308
17	213.63	6.944606781005859	4.652426491681278
2	25.13	0	1.5957691216057308
9241	116125.83	146.67718505859375	108.47122490733494
4	50.27	2.4494898319244385	2.256758334191025
9202	115635.74	122.11181640625	108.24209112287589
22944	288322.81	183.99087524414062	170.9187178585294
16831	211504.58	213.33326721191406	146.3895309693884
9752	122547.25	120.94234466552734	111.42994229675122
8284	104099.81	113.33072662353516	102.70110217804913
16178	203298.74	155.81170654296875	143.521668589539
18439.5	231717.59	172.0597381591797	153.22499986994302
9945	124972.56	140.53866577148438	112.52718459284047
12688	159442.11	145.5132293701172	127.1017834005477
7656	96208.13	133.67813110351562	98.73156513745948
6806	85526.72	100.58560943603516	93.0895716042754
9965	125223.88	133.07818603515625	112.64027726921617
12379	155559.1	128.50144958496094	125.54454318797205
10667	134045.48	133.19140625	116.54032016298042
12046	151374.5	128.53147888183594	123.84443288206285
14372	180603.88	148.375244140625	135.27379175928263
18562	233256.97	187.9373779296875	153.73312079501312
14428	181307.6	152.82521057128906	135.53708035603736
17913.5	225107.68	160.72450256347656	151.0237616556194
10636.5	133662.2	131.4019012451172	116.37358986288753
