@relation mask_nuclei_20130719_cyto_#K_cancer
@attribute img_name string
@attribute contour_area numeric
@attribute contour_perimetr numeric
@attribute contour_height numeric
@attribute contour_width numeric
@attribute contour_circularity numeric
@attribute xc numeric
@attribute yc numeric
@attribute major_axis numeric
@attribute minor_axis numeric
@attribute theta numeric
@attribute equiDiameter numeric
@attribute Bx numeric
@attribute By1 numeric
@attribute B_width numeric
@attribute B_height numeric
@attribute B_area numeric
@attribute aspect_ratio numeric
@attribute roudness numeric
@attribute compactness numeric
@data
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 0, 36682.0, 734.4995623826981, 226.0, 203.0, 460959.61, 2051.392822265625, 2151.014404296875, 233.6867218017578, 202.8007049560547, 171.46632385253906, 216.1133336468975, 1933.0, 2020.0, 238.0, 263.0, 62594.0, 1.1522973840371802, 0.855253879083938, 1.5542682326317091E10 
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 1, 41468.0, 782.9259707927704, 202.0, 260.0, 521102.26, 1733.12939453125, 1634.0517578125, 262.41796875, 213.95480346679688, 71.89734649658203, 229.77967151399125, 1575.0, 1491.0, 318.0, 287.0, 91266.0, 1.2265112280628185, 0.7667187243797836, 1.9963853314144604E10 
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 2, 35455.0, 734.4995648860931, 222.0, 207.0, 445540.67, 1895.9322509765625, 1369.7503662109375, 227.38436889648438, 202.45753479003906, 8.774983406066895, 212.46813421919344, 1778.0, 1241.0, 237.0, 258.0, 61146.0, 1.1231212961883388, 0.8731048387250887, 1.5022785170818602E10 
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 3, 66145.0, 1002.2396782636642, 299.0, 275.0, 831202.58, 1217.08349609375, 1257.5699462890625, 340.8047180175781, 258.7000427246094, 33.05101013183594, 290.20411728041927, 1015.0, 1044.0, 405.0, 428.0, 173340.0, 1.3173740306659731, 0.7250967233938418, 5.2183125403271255E10 
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 4, 32103.0, 694.0731580257416, 202.0, 198.0, 403418.2, 1640.57373046875, 1185.7344970703125, 222.03451538085938, 191.02886962890625, 22.07931137084961, 202.17519408827812, 1510.0, 1046.0, 262.0, 280.0, 73360.0, 1.1623086908915121, 0.8291149677727468, 1.214635579738493E10 
mask_nuclei_(TS_07_19_15_08_18.bmp)_(14-06-2016#14_52_57).png, 5, 29932.5, 706.9188306331635, 236.0, 159.0, 376142.89, 1530.34912109375, 849.0220336914062, 258.16619873046875, 162.89373779296875, 8.903109550476074, 195.22100981396767, 1429.0, 708.0, 203.0, 283.0, 57449.0, 1.5848749143357947, 0.5718134275378888, 1.1748217367447254E10 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 0, 33290.5, 714.8843387365341, 226.0, 197.0, 418340.76, 1908.732666015625, 1245.2130126953125, 254.55322265625, 169.44033813476562, 150.12924194335938, 205.88050190342437, 1771.0, 1092.0, 276.0, 307.0, 84732.0, 1.5023177211425842, 0.6541438119813026, 1.3362316836410162E10 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 1, 41653.5, 830.0559102296829, 297.0, 183.0, 523433.32, 2193.1650390625, 1264.5155029296875, 329.90252685546875, 167.3151092529297, 8.667862892150879, 230.29303805505302, 2085.0, 1088.0, 217.0, 354.0, 76818.0, 1.971743785295303, 0.4872931811384002, 2.2540112189481876E10 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 2, 27651.0, 643.3279894590378, 184.0, 200.0, 347472.71, 3048.503662109375, 1177.0574951171875, 201.00819396972656, 176.89503479003906, 38.4069938659668, 187.63354351360522, 2916.0, 1043.0, 266.0, 269.0, 71554.0, 1.1363133748118368, 0.8713516096588384, 8.988052844505642E9 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 3, 12299.5, 433.60511910915375, 135.0, 121.0, 154560.08, 1522.0223388671875, 1097.9334716796875, 134.60435485839844, 118.89347839355469, 55.35600662231445, 125.14075986851819, 1432.0, 1010.0, 181.0, 177.0, 32037.0, 1.1321424579137844, 0.8643295354495764, 1.8162103230846486E9 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 4, 25099.5, 630.2569200992584, 164.0, 212.0, 315409.62, 2041.84765625, 1063.146484375, 209.93423461914062, 154.58558654785156, 94.04074096679688, 178.76709975015038, 1931.0, 978.0, 223.0, 171.0, 38133.0, 1.3580453346739156, 0.7251179508691634, 7.830512680188173E9 
mask_nuclei_(TS_07_19_15_08_41.bmp)_(14-06-2016#14_53_54).png, 5, 15377.0, 469.5046155452728, 136.0, 140.0, 193233.08, 2597.680419921875, 1053.2589111328125, 157.10536193847656, 136.6299285888672, 26.565385818481445, 139.92356656186476, 2501.0, 952.0, 194.0, 204.0, 39576.0, 1.1498605288100674, 0.793231072072422, 2.662203363432819E9 
